Annotation Cluster 1	Enrichment Score: 2.6543775272642187
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0071310~cellular response to organic substance	43	19.02654867256637	8.557040378051241E-4	3082, 644353, 349667, 7200, 6750, 2331, 23089, 6092, 2350, 23643, 3119, 2920, 4929, 2786, 59345, 1278, 55885, 2783, 1012, 170261, 5710, 5579, 7538, 4986, 3779, 5294, 6660, 26509, 135138, 7291, 23213, 339479, 284, 1545, 301, 3248, 80115, 567, 8516, 10021, 967, 5689, 5604	199	2186	16792	1.6598454302620145	0.9537710321727296	0.11120808085829306	11.04338669843144
GOTERM_BP_ALL	GO:0051239~regulation of multicellular organismal process	49	21.68141592920354	0.001333201652179912	3082, 6792, 9500, 23643, 51760, 4929, 23286, 3872, 5579, 5733, 7056, 7138, 5950, 7291, 23213, 284, 1545, 64919, 567, 844, 10021, 6014, 2331, 7060, 6092, 577, 5797, 5710, 7535, 7538, 4986, 6604, 3779, 124925, 5294, 6660, 6786, 7038, 5090, 339479, 81544, 147, 301, 2775, 5689, 11178, 4239, 40, 5604	199	2659	16792	1.554988178954192	0.9916935365793694	0.15443635912832465	15.336119650559892
GOTERM_BP_ALL	GO:0048584~positive regulation of response to stimulus	39	17.25663716814159	0.0025145656061250593	3082, 6014, 9500, 112464, 5026, 7060, 23643, 3119, 2920, 1675, 55885, 1012, 23286, 5710, 7535, 5579, 5733, 6503, 4986, 5294, 8685, 5175, 7056, 5650, 9577, 23213, 284, 1545, 389, 147, 301, 567, 8516, 8935, 4852, 967, 5689, 5604, 8739	199	2030	16792	1.62113028195163	0.999881568660422	0.2655825026939732	26.37335573953518
GOTERM_BP_ALL	GO:0023051~regulation of signaling	53	23.451327433628318	0.003274075809651041	3082, 349667, 7200, 9500, 5026, 23089, 27128, 23643, 4929, 2786, 55885, 1012, 23286, 5579, 6503, 6002, 5950, 1592, 7291, 23213, 254263, 284, 80309, 27253, 1545, 844, 8935, 967, 8739, 6014, 112464, 23544, 23787, 4826, 5710, 7535, 4986, 124925, 5294, 5175, 26509, 6786, 220441, 220001, 81544, 389, 147, 301, 8516, 84253, 5689, 11178, 5604	199	3070	16792	1.45675609316943	0.9999923169606384	0.2867611276208997	28.476473993208806
GOTERM_BP_ALL	GO:0070887~cellular response to chemical stimulus	47	20.79646017699115	0.003709185990801418	3082, 644353, 349667, 7200, 5321, 6750, 2331, 23089, 6092, 7060, 2350, 23643, 3119, 2920, 4929, 2786, 59345, 1278, 55885, 2783, 1012, 170261, 5710, 5579, 7538, 4986, 120425, 3779, 5294, 6660, 26509, 135138, 1592, 7291, 23213, 339479, 284, 1545, 301, 3248, 80115, 567, 8516, 10021, 967, 5689, 5604	199	2648	16792	1.4977151619122804	0.9999983983092146	0.29599304206595317	29.393238318217456
GOTERM_BP_ALL	GO:0010033~response to organic substance	49	21.68141592920354	0.004525974425649402	3082, 644353, 349667, 7200, 6750, 5026, 23089, 2350, 23643, 3119, 4929, 2786, 55885, 2783, 1012, 5579, 7056, 5950, 135138, 7291, 23213, 284, 1545, 3248, 567, 80115, 844, 10021, 967, 2331, 7060, 6092, 2920, 59345, 1278, 170261, 5710, 7538, 4986, 3779, 5294, 6660, 26509, 339479, 301, 2775, 8516, 5689, 5604	199	2822	16792	1.4651713564277804	0.9999999157658434	0.33859946171889593	33.62421833722035
GOTERM_BP_ALL	GO:0010646~regulation of cell communication	51	22.566371681415927	0.006332139824371006	3082, 349667, 7200, 9500, 5026, 23089, 27128, 23643, 4929, 2786, 55885, 1012, 23286, 5579, 6503, 6002, 5950, 1592, 7291, 23213, 254263, 284, 80309, 27253, 1545, 8935, 967, 8739, 6014, 112464, 23544, 23787, 4826, 5710, 7535, 4986, 124925, 5294, 5175, 26509, 220441, 220001, 81544, 389, 147, 301, 8516, 84253, 5689, 11178, 5604	199	3020	16792	1.4249925122300242	0.9999999998760337	0.39079036231387404	38.80697387945627
GOTERM_BP_ALL	GO:0071495~cellular response to endogenous stimulus	25	11.061946902654867	0.006614382236621934	644353, 7200, 6750, 2331, 23089, 6092, 2350, 4929, 2786, 59345, 1278, 55885, 2783, 1012, 170261, 5579, 7538, 5294, 6660, 23213, 301, 3248, 80115, 8516, 10021	199	1185	16792	1.78020906218858	0.9999999999553045	0.39079036231387404	38.80697387945627
GOTERM_BP_ALL	GO:0050789~regulation of biological process	146	64.60176991150442	0.00828107990919484	3082, 644353, 7200, 6750, 9500, 5026, 27128, 122402, 3119, 51760, 2786, 2783, 23286, 3872, 6503, 3754, 5935, 115827, 404672, 7056, 6002, 5950, 166614, 1592, 7291, 254263, 23213, 94233, 27253, 2558, 2556, 3248, 80115, 27255, 10021, 8935, 4852, 6014, 5321, 5961, 2331, 7060, 6092, 23544, 2172, 23787, 64859, 4628, 51386, 2564, 5797, 5710, 4986, 10633, 3779, 124925, 5294, 8685, 5175, 6660, 6786, 220001, 23034, 339479, 92196, 301, 389, 147, 1004, 5689, 11178, 40, 4239, 152485, 5604, 349667, 148281, 6792, 48, 92304, 23089, 26996, 2350, 23643, 2900, 4929, 55885, 1012, 10574, 5733, 5579, 120425, 7138, 135138, 6281, 284, 80309, 165, 255426, 1545, 64919, 57713, 51451, 567, 326, 844, 5502, 967, 10100, 8739, 9168, 6332, 112464, 1316, 4826, 2920, 1675, 577, 282974, 59345, 1278, 1397, 170261, 7535, 7538, 8900, 56999, 6604, 11127, 26509, 5650, 9577, 7038, 220441, 2023, 5090, 5092, 81544, 2775, 8516, 84253, 1608, 5768, 103910, 10842, 10446	199	10922	16792	1.1279764506473036	0.9999999999998925	0.4309762022307053	42.79758109592579
GOTERM_BP_ALL	GO:0050794~regulation of cellular process	141	62.38938053097345	0.008933705708435404	3082, 644353, 7200, 6750, 9500, 5026, 27128, 3119, 51760, 2786, 2783, 23286, 3872, 6503, 3754, 5935, 115827, 404672, 7056, 6002, 5950, 166614, 1592, 7291, 254263, 23213, 94233, 27253, 2558, 2556, 3248, 80115, 27255, 10021, 8935, 4852, 6014, 5321, 5961, 2331, 7060, 6092, 23544, 2172, 23787, 64859, 4628, 51386, 2564, 5797, 5710, 4986, 10633, 3779, 124925, 5294, 8685, 5175, 6660, 6786, 220001, 23034, 339479, 92196, 301, 389, 147, 1004, 5689, 11178, 40, 152485, 5604, 349667, 148281, 6792, 48, 92304, 23089, 26996, 2350, 23643, 2900, 4929, 55885, 1012, 10574, 5733, 5579, 120425, 135138, 6281, 284, 80309, 165, 255426, 1545, 64919, 57713, 51451, 567, 326, 844, 5502, 967, 10100, 8739, 9168, 6332, 112464, 1316, 4826, 2920, 577, 282974, 59345, 1278, 1397, 170261, 7535, 7538, 8900, 56999, 6604, 11127, 26509, 9577, 7038, 220441, 2023, 5090, 5092, 81544, 2775, 8516, 84253, 1608, 5768, 103910, 10842, 10446	199	10489	16792	1.1343168315598395	0.9999999999999899	0.4455685722082158	44.246659105945355
GOTERM_BP_ALL	GO:0048518~positive regulation of biological process	79	34.95575221238938	0.010669349677222485	3082, 7200, 6792, 92304, 9500, 5026, 2350, 23643, 3119, 51760, 4929, 55885, 1012, 23286, 3872, 5579, 10574, 5733, 6503, 120425, 5935, 404672, 7056, 5950, 7291, 23213, 6281, 284, 1545, 64919, 567, 80115, 326, 8935, 4852, 967, 8739, 6014, 112464, 7060, 6092, 23787, 1316, 4826, 2920, 1675, 577, 1397, 5797, 5710, 7535, 7538, 4986, 56999, 6604, 3779, 11127, 124925, 5294, 8685, 5175, 6660, 5650, 6786, 9577, 220441, 220001, 23034, 5090, 5092, 339479, 81544, 389, 147, 301, 8516, 5689, 40, 5604	199	5285	16792	1.2613379099851194	1.0	0.4930764401101158	48.96437163555202
GOTERM_BP_ALL	GO:0048522~positive regulation of cellular process	72	31.858407079646017	0.011594973937504045	3082, 7200, 6792, 92304, 9500, 5026, 2350, 23643, 3119, 51760, 4929, 55885, 1012, 23286, 3872, 5579, 10574, 6503, 120425, 5935, 404672, 5950, 7291, 23213, 6281, 284, 1545, 64919, 567, 80115, 326, 8935, 967, 8739, 6014, 112464, 7060, 6092, 23787, 1316, 4826, 2920, 577, 1397, 5710, 7535, 7538, 4986, 56999, 6604, 3779, 11127, 124925, 5294, 5175, 6660, 6786, 9577, 220441, 220001, 23034, 5090, 5092, 339479, 81544, 389, 147, 301, 8516, 5689, 40, 5604	199	4744	16792	1.2806697907751234	1.0	0.4930764401101158	48.96437163555202
GOTERM_BP_ALL	GO:0032501~multicellular organismal process	100	44.24778761061947	0.01206634110238856	3082, 7200, 6750, 9500, 5026, 2275, 122402, 51760, 23286, 3872, 57626, 7056, 5950, 166614, 7291, 23213, 94233, 27253, 2558, 3248, 27255, 10021, 4852, 6014, 7223, 5961, 2331, 7060, 6092, 23544, 23787, 4628, 5797, 5710, 4986, 3779, 124925, 5294, 5175, 6660, 7991, 6786, 246213, 339479, 301, 147, 5689, 55118, 11178, 40, 4239, 5604, 349667, 6792, 48, 4135, 23089, 23643, 4929, 1012, 5733, 5579, 7138, 135138, 7092, 84628, 284, 165, 1545, 64919, 567, 326, 844, 10100, 6332, 112464, 8470, 1316, 4826, 577, 59345, 1278, 1397, 7535, 7538, 8900, 56999, 6604, 11127, 26509, 7038, 5090, 81544, 2775, 8516, 1608, 123904, 103910, 10842, 10446	199	7027	16792	1.200824100579745	1.0	0.4930764401101158	48.96437163555202
GOTERM_BP_ALL	GO:0009719~response to endogenous stimulus	29	12.831858407079647	0.014876672644524825	644353, 7200, 6750, 5026, 2331, 23089, 6092, 2350, 4929, 2786, 59345, 1278, 55885, 2783, 1012, 170261, 5579, 7538, 4986, 5294, 6660, 7056, 23213, 2775, 301, 3248, 80115, 8516, 10021	199	1548	16792	1.58079804708296	1.0	0.5619166334436069	55.800465465327264
GOTERM_BP_ALL	GO:0009966~regulation of signal transduction	45	19.911504424778762	0.01669742384524864	3082, 349667, 6014, 9500, 112464, 5026, 23089, 27128, 23643, 23544, 23787, 4929, 2786, 55885, 1012, 23286, 5710, 7535, 5579, 6503, 4986, 124925, 5294, 5175, 26509, 6002, 220441, 220001, 1592, 7291, 23213, 254263, 284, 80309, 81544, 1545, 389, 147, 8516, 84253, 8935, 967, 5689, 5604, 8739	199	2728	16792	1.3919303261173905	1.0	0.5936678121612661	58.953478645699654
GOTERM_BP_ALL	GO:0065007~biological regulation	150	66.3716814159292	0.02673351393058018	3082, 644353, 7200, 6750, 9500, 6511, 5026, 27128, 122402, 3119, 51760, 2786, 2783, 23286, 3872, 6503, 3754, 5935, 115827, 404672, 7056, 6002, 5950, 166614, 1592, 7291, 254263, 23213, 94233, 27253, 2558, 2556, 3248, 80115, 27255, 10021, 8935, 4852, 6014, 7223, 5321, 5961, 2331, 7060, 6092, 23544, 2172, 23787, 64859, 4628, 51386, 2564, 5797, 5710, 4986, 10633, 3779, 124925, 5294, 8685, 5175, 6660, 6786, 220001, 23034, 339479, 92196, 301, 389, 147, 1004, 5689, 55118, 11178, 40, 4239, 152485, 5604, 349667, 148281, 6792, 48, 92304, 23089, 26996, 2350, 23643, 2900, 4929, 55885, 1012, 10574, 5733, 5579, 120425, 7138, 135138, 6281, 284, 80309, 165, 255426, 1545, 64919, 57713, 51451, 567, 326, 844, 5502, 967, 10100, 8739, 9168, 6332, 112464, 1043, 1316, 4826, 2920, 1675, 577, 282974, 59345, 1278, 1397, 170261, 7535, 7538, 8900, 56999, 6604, 11127, 26509, 5650, 9577, 7038, 220441, 2023, 5090, 5092, 81544, 2775, 8516, 84253, 1608, 5768, 103910, 10842, 10446	199	11548	16792	1.096058748888189	1.0	0.7680003881977074	76.26536854115913
GOTERM_BP_ALL	GO:0009987~cellular process	191	84.51327433628319	0.04057133287950383	3082, 25903, 644353, 7200, 6750, 9500, 6511, 5026, 27128, 23167, 2275, 122402, 3119, 203068, 51760, 2786, 55686, 2783, 23286, 3872, 8407, 6503, 3754, 57626, 10534, 5935, 115827, 131375, 6482, 404672, 7056, 6124, 6002, 5950, 166614, 1592, 7291, 254263, 80228, 23213, 94233, 27253, 2558, 2556, 3248, 55577, 80115, 27255, 10021, 8935, 4852, 51138, 148808, 6014, 7223, 5321, 5961, 2331, 7060, 6092, 23544, 4191, 2172, 23787, 64859, 4628, 55220, 51386, 2564, 5797, 5710, 4986, 10633, 3779, 54935, 124925, 5294, 8685, 5175, 6660, 7991, 6786, 220001, 246213, 23034, 339479, 92196, 301, 389, 147, 1004, 5689, 11332, 55118, 11178, 40, 4239, 152485, 5604, 139728, 349667, 148281, 6792, 48, 5188, 92304, 4135, 23089, 26996, 2350, 23643, 2900, 283209, 4929, 727936, 84885, 55885, 435, 1012, 318, 10574, 5733, 5579, 120425, 7138, 135138, 7092, 6281, 84628, 284, 80309, 165, 255426, 1545, 64919, 57713, 2632, 51451, 567, 326, 844, 5502, 967, 10100, 8739, 9168, 132671, 6332, 112464, 1043, 8470, 1316, 4826, 2920, 83857, 79873, 1675, 577, 282974, 59345, 1278, 1397, 170261, 7535, 7538, 8900, 56999, 6604, 11127, 5372, 26509, 5650, 9577, 7038, 220441, 2023, 5090, 57452, 5092, 81544, 3108, 79623, 2775, 8516, 84253, 1608, 5768, 123904, 103910, 10842, 10446	199	15558	16792	1.035926515208773	1.0	0.9460497166902484	93.94634613526667
GOTERM_BP_ALL	GO:0048519~negative regulation of biological process	67	29.646017699115045	0.04118446035519907	3082, 349667, 7200, 92304, 6750, 9500, 23089, 23643, 122402, 4929, 2786, 55885, 1012, 23286, 5579, 5733, 7056, 6002, 7138, 5950, 166614, 135138, 1592, 7291, 23213, 254263, 284, 165, 27253, 2558, 1545, 64919, 57713, 3248, 51451, 567, 844, 8935, 5502, 9168, 6014, 112464, 7060, 6092, 2172, 64859, 577, 2564, 5797, 5710, 7538, 4986, 124925, 5294, 220441, 2023, 23034, 339479, 92196, 81544, 301, 2775, 5689, 11178, 5768, 40, 5604	199	4623	16792	1.2229262253295463	1.0	0.9541509492614185	94.75082943654188
GOTERM_BP_ALL	GO:0042221~response to chemical	59	26.10619469026549	0.07033605606765221	3082, 644353, 349667, 7200, 48, 6750, 5026, 23089, 2350, 23643, 3119, 4929, 2786, 55885, 2783, 1012, 318, 5579, 120425, 7056, 5950, 135138, 1592, 7291, 23213, 284, 1545, 64919, 3248, 567, 80115, 844, 10021, 4852, 967, 5321, 2331, 7060, 6092, 4628, 2920, 59345, 1278, 170261, 5797, 5710, 7538, 4986, 3779, 5294, 6660, 26509, 6786, 339479, 301, 2775, 8516, 5689, 5604	199	4117	16792	1.2092622451582664	1.0	1.0	99.33147632311977
GOTERM_BP_ALL	GO:0007166~cell surface receptor signaling pathway	39	17.25663716814159	0.12063136071056992	3082, 644353, 349667, 6750, 5961, 5026, 2331, 23089, 6092, 23643, 2900, 3119, 2920, 4929, 577, 1278, 1012, 170261, 5710, 7535, 5579, 11127, 124925, 8685, 23213, 254263, 284, 81544, 2775, 1004, 301, 3248, 80115, 567, 27255, 8516, 967, 5689, 10100	199	2669	16792	1.2330065464075717	1.0	1.0	99.33147632311977
GOTERM_BP_ALL	GO:0048585~negative regulation of response to stimulus	22	9.734513274336283	0.1290253418826131	3082, 349667, 7056, 6002, 112464, 23089, 220441, 6092, 1592, 7291, 23213, 23643, 284, 81544, 4929, 301, 55885, 23286, 5710, 5579, 7538, 5689	199	1369	16792	1.3560277648285255	1.0	1.0	99.33147632311977
GOTERM_BP_ALL	GO:0048523~negative regulation of cellular process	58	25.663716814159294	0.17079999433622162	3082, 349667, 7200, 92304, 6750, 9500, 23089, 23643, 4929, 2786, 55885, 1012, 23286, 5579, 7056, 6002, 5950, 135138, 1592, 7291, 23213, 254263, 284, 165, 27253, 2558, 1545, 64919, 3248, 51451, 567, 844, 8935, 5502, 9168, 6014, 112464, 6092, 2172, 64859, 5797, 5710, 7538, 4986, 124925, 5294, 220441, 2023, 23034, 339479, 92196, 81544, 301, 5689, 11178, 5768, 40, 5604	199	4300	16792	1.1381745938997312	1.0	1.0	99.33147632311977

Annotation Cluster 2	Enrichment Score: 2.1924794321553325
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0007420~brain development	20	8.849557522123893	4.808433206276005E-4	166614, 246213, 6092, 23544, 81544, 4628, 4826, 2558, 64919, 4929, 2775, 59345, 8516, 4852, 55118, 10100, 57626, 5604, 11127, 124925	199	684	16792	2.4673072967175056	0.8222049213805527	0.08431815898234457	8.373114868589271
GOTERM_BP_ALL	GO:0060322~head development	20	8.849557522123893	8.901785349956697E-4	166614, 246213, 6092, 23544, 81544, 4628, 4826, 2558, 64919, 4929, 2775, 59345, 8516, 4852, 55118, 10100, 57626, 5604, 11127, 124925	199	720	16792	2.3439419318816306	0.9591584261842201	0.11120808085829306	11.04338669843144
